gid,role,role_score,cluster_id,priority_score,evidence,in_senders,out_receivers,sum_in,sum_out,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,depth,is_seed,is_cutoff,truncated_by_depth,upstream_couriers
100000000343175100,distributor,0.5166666666666667,34,0.28309818688755095,31 получателей,8,31,178712.0,4000039.0,8,31,178712.0,4000039.0,14,33,0.000713258197938405,22.382598818210305,0,True,False,False,0
100000000456947100,peripheral,0.2,0,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000000580561100,peripheral,0.2,1,0.10146176562921463,"2 отправителей, 3 получателей",2,3,27980.0,1488077.0,2,3,27980.0,1488077.0,3,13,0.0008349888856684653,53.183595425303785,0,True,False,False,0
100000001415126100,terminal,0.0665368786810912,35,0.029875604387503477,"вход 27,000, выход 0",1,0,27000.0,0.0,1,0,27000.0,0.0,1,0,0.00040961890543080487,0.0,0,True,False,False,0
100000001429930100,terminal,0.06407254984105079,56,0.029000582002781126,"вход 26,000, выход 0",1,0,26000.0,0.0,1,0,26000.0,0.0,1,0,0.00035079789147407785,0.0,0,True,False,False,0
100000001616816100,transit,0.8543942790658079,30,0.3347596167543222,"пропуск 1.03, связей 8",5,3,176195.0,181326.0,5,3,176195.0,181326.0,12,10,0.002434657190684458,1.0291211441868384,0,True,False,False,0
100000001732159100,peripheral,0.2,67,0.13107914259186912,"2 отправителей, 4 получателей",2,4,2378100.0,1505966.0,2,4,2378100.0,1505966.0,30,23,0.0010950567872996843,0.633264370716118,0,True,False,False,0
100000002527114100,distributor,1.0,47,0.4115030339560435,111 получателей,3,111,129000.0,3289249.0,3,111,129000.0,3289249.0,4,113,0.0008111056953132627,25.49805426356589,0,True,False,False,0
100000002916006100,peripheral,0.2,35,0.07040023330266261,"0 отправителей, 1 получателей",0,1,0.0,32000.0,0,1,0.0,32000.0,0,1,0.0002855692942172909,,0,True,False,False,0
100000003016635100,distributor,1.0,22,0.5250861898248187,73 получателей,8,73,586981.0,9414081.0,8,73,586981.0,9414081.0,36,151,0.0011896363343877673,16.038135817002594,0,True,False,False,0
100000003200071100,peripheral,0.2,39,0.07037521872124619,"0 отправителей, 1 получателей",0,1,0.0,30000.0,0,1,0.0,30000.0,0,1,0.0002855692942172909,,0,True,False,False,0
100000003265658100,peripheral,0.2,2,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000003349739100,peripheral,0.2,3,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000003684369100,distributor,1.0,4,0.6555543127014455,62 получателей,24,62,3848436.0,8588655.0,24,62,3848436.0,8588655.0,58,67,0.0020202912084868667,2.2317260830113845,0,True,False,False,0
100000003770083100,peripheral,0.2,5,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000003975102100,peripheral,0.2,22,0.07767770723434196,"1 отправителей, 2 получателей",1,2,25650.0,88500.0,1,2,25650.0,88500.0,1,2,0.0003454652180169808,3.4502923976608186,0,True,False,False,0
100000003977183100,peripheral,0.2,30,0.093628987272164,"2 отправителей, 4 получателей",2,4,123800.0,766000.0,2,4,123800.0,766000.0,2,6,0.000331460381699444,6.187399030694669,0,True,False,False,0
100000004007116100,peripheral,0.2,55,0.10016545425854481,"3 отправителей, 4 получателей",3,4,764704.0,148000.0,3,4,764704.0,148000.0,24,6,0.0006277769573248429,0.19353893794200108,0,True,False,False,0
100000004019124100,terminal,0.4756154661278001,22,0.18762932025141424,"вход 193,000, выход 0",3,0,193000.0,0.0,3,0,193000.0,0.0,3,0,0.0012028680902033705,0.0,0,True,False,False,0
100000004021459100,peripheral,0.2,6,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000004041163100,peripheral,0.2,35,0.08770667828871907,"1 отправителей, 2 получателей",1,2,50000.0,866000.0,1,2,50000.0,866000.0,1,6,0.0020847480556725213,17.32,0,True,False,False,0
100000004174835100,peripheral,0.2,7,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000004193835100,peripheral,0.2,22,0.07690037911682679,"1 отправителей, 1 получателей",1,1,47000.0,5000.0,1,1,47000.0,5000.0,1,1,0.00046993013969558515,0.10638297872340426,0,True,False,False,0
100000004269433100,peripheral,0.2,40,0.08716000285166221,"0 отправителей, 1 получателей",0,1,0.0,1372000.0,0,1,0.0,1372000.0,0,67,0.0002855692942172909,,0,True,False,False,0
100000004358004100,peripheral,0.2,4,0.0822677760911464,"0 отправителей, 11 получателей",0,11,0.0,980850.0,0,11,0.0,980850.0,0,17,0.0002855692942172909,,0,True,False,False,0
100000004388983100,peripheral,0.2,31,0.07563848676791174,"0 отправителей, 2 получателей",0,2,0.0,450816.0,0,2,0.0,450816.0,0,23,0.0002855692942172909,,0,True,False,False,0
100000004714705100,peripheral,0.2,35,0.07045714147538497,"0 отправителей, 1 получателей",0,1,0.0,36550.0,0,1,0.0,36550.0,0,1,0.0002855692942172909,,0,True,False,False,0
100000004723755100,peripheral,0.2,4,0.07118819261727977,"0 отправителей, 1 получателей",0,1,0.0,95000.0,0,1,0.0,95000.0,0,5,0.0002855692942172909,,0,True,False,False,0
100000004813068100,peripheral,0.2,44,0.07371466534033791,"0 отправителей, 3 получателей",0,3,0.0,297000.0,0,3,0.0,297000.0,0,5,0.0002855692942172909,,0,True,False,False,0
100000004971871100,peripheral,0.2,8,0.07663835137648982,"1 отправителей, 1 получателей",1,1,25400.0,5650.0,1,1,25400.0,5650.0,3,1,0.0007430293125206683,0.22244094488188976,0,True,False,False,0
100000005017150100,peripheral,0.2,9,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005087431100,peripheral,0.2,10,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005235389100,peripheral,0.2,11,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005264990100,peripheral,0.2,35,0.07798938891879052,"1 отправителей, 2 получателей",1,2,17070.0,122000.0,1,2,17070.0,122000.0,1,2,0.0003639962150845014,7.147041593438781,0,True,False,False,0
100000005370580100,terminal,0.05932871682397299,56,0.027316163912190595,"вход 24,075, выход 0",1,0,24075.0,0.0,1,0,24075.0,0.0,1,0,0.0003459684664848734,0.0,0,True,False,False,0
100000005382566100,peripheral,0.2,35,0.11929155526492313,"7 отправителей, 1 получателей",7,1,393066.0,50000.0,7,1,393066.0,50000.0,11,1,0.002113262052157115,0.12720510041570626,0,True,False,False,0
100000005386383100,peripheral,0.2,35,0.08333173483209581,"2 отправителей, 1 получателей",2,1,37500.0,29000.0,2,1,37500.0,29000.0,2,1,0.0005243332756978218,0.7733333333333333,0,True,False,False,0
100000005392290100,peripheral,0.2,28,0.07101890643754416,"0 отправителей, 1 получателей",0,1,0.0,81465.0,0,1,0.0,81465.0,0,1,0.0002855692942172909,,0,True,False,False,0
100000005395727100,terminal,0.04189359028068706,22,0.02112538054027994,"вход 17,000, выход 0",1,0,17000.0,0.0,1,0,17000.0,0.0,1,0,0.0003712067299561801,0.0,0,True,False,False,0
100000005409680100,terminal,0.13568594593262526,90,0.060678732502812735,"вход 55,060, выход 0",2,0,55060.0,0.0,2,0,55060.0,0.0,2,0,0.000633528818793162,0.0,0,True,False,False,0
100000005417257100,peripheral,0.2,35,0.07132577281507005,"0 отправителей, 2 получателей",0,2,0.0,106000.0,0,2,0.0,106000.0,0,2,0.0002855692942172909,,0,True,False,False,0
100000005454368100,terminal,0.11976638162596417,56,0.05502608789750633,"вход 48,600, выход 0",2,0,48600.0,0.0,2,0,48600.0,0.0,2,0,0.000394192963208194,0.0,0,True,False,False,0
100000005480435100,peripheral,0.2,12,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005485830100,peripheral,0.2,37,0.07345057389703408,"0 отправителей, 5 получателей",0,5,0.0,275885.0,0,5,0.0,275885.0,0,9,0.0002855692942172909,,0,True,False,False,0
100000005493505100,terminal,0.15283767465930653,4,0.07301888830048031,"вход 62,020, выход 0",3,0,62020.0,0.0,3,0,62020.0,0.0,3,0,0.0006174200765778783,0.0,0,True,False,False,0
100000005495722100,peripheral,0.2,13,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005498992100,peripheral,0.2,50,0.09830234791030265,"0 отправителей, 16 получателей",0,16,0.0,2262868.0,0,16,0.0,2262868.0,0,19,0.0002855692942172909,,0,True,False,False,0
100000005519347100,peripheral,0.2,22,0.08465250473088265,"2 отправителей, 1 получателей",2,1,73100.0,99000.0,2,1,73100.0,99000.0,2,1,0.0005567200012967696,1.3543091655266757,0,True,False,False,0
100000005523088100,terminal,1.0,35,0.365005103495746,"вход 700,000, выход 0",1,0,700000.0,0.0,1,0,700000.0,0.0,2,0,0.0017206377268585411,0.0,0,True,False,False,0
100000005543136100,peripheral,0.2,4,0.07012507290708202,"0 отправителей, 1 получателей",0,1,0.0,10000.0,0,1,0.0,10000.0,0,1,0.0002855692942172909,,0,True,False,False,0
100000005550592100,peripheral,0.2,14,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005560900100,peripheral,0.2,15,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005568407100,peripheral,0.2,16,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000005668605100,terminal,0.23287907538381922,35,0.10143961535626238,"вход 94,500, выход 0",3,0,94500.0,0.0,3,0,94500.0,0.0,3,0,0.0008383018688148931,0.0,0,True,False,False,0
100000005744674100,peripheral,0.2,35,0.07062619001659712,"0 отправителей, 1 получателей",0,1,0.0,50066.0,0,1,0.0,50066.0,0,2,0.0002855692942172909,,0,True,False,False,0
100000006232815100,peripheral,0.2,26,0.08195957820829719,"1 отправителей, 5 получателей",1,5,160000.0,296500.0,1,5,160000.0,296500.0,2,5,0.0005566536352336269,1.853125,0,True,False,False,0
100000006249740100,peripheral,0.2,17,0.0711632655868983,"0 отправителей, 3 получателей",0,3,0.0,93007.0,0,3,0.0,93007.0,0,5,0.0002855692942172909,,0,True,False,False,0
100000006831291100,peripheral,0.2,17,0.07018760936062307,"0 отправителей, 1 получателей",0,1,0.0,15000.0,0,1,0.0,15000.0,0,3,0.0002855692942172909,,0,True,False,False,0
100000006866783100,distributor,1.0,52,0.4911205120192979,67 получателей,13,67,838812.0,3948037.0,13,67,838812.0,3948037.0,31,90,0.0008703719471294018,4.706700667133994,0,True,False,False,0
100000007018630100,peripheral,0.2,29,0.07250145814164168,"0 отправителей, 1 получателей",0,1,0.0,200000.0,0,1,0.0,200000.0,0,5,0.0002855692942172909,,0,True,False,False,0
100000007747786100,distributor,0.5166666666666667,30,0.23383934892325425,31 получателей,0,31,0.0,4238009.4,0,31,0.0,4238009.4,0,35,0.0002855692942172909,,0,True,False,False,0
100000007982728100,peripheral,0.2,30,0.09256795523724032,"0 отправителей, 8 получателей",0,8,0.0,1804384.0,0,8,0.0,1804384.0,0,12,0.0002855692942172909,,0,True,False,False,0
100000008117324100,peripheral,0.2,18,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000008205000100,peripheral,0.2,19,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000008314203100,transit,0.27925334226698373,67,0.119107289459658,"пропуск 0.86, связей 4",2,2,382076.0,327000.0,2,2,382076.0,327000.0,10,13,0.0005029908624026965,0.8558506684533967,0,True,False,False,0
100000008418835100,peripheral,0.2,40,0.0957385977284258,"1 отправителей, 4 получателей",1,4,1372000.0,186179.0,1,4,1372000.0,186179.0,67,6,0.0005285862410602082,0.13569897959183674,0,True,False,False,0
100000008513251100,peripheral,0.2,20,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000008516839100,terminal,0.3819709702062643,35,0.1543784696319648,"вход 155,000, выход 0",3,0,155000.0,0.0,3,0,155000.0,0.0,4,0,0.0010695838614429962,0.0,0,True,False,False,0
100000008522127100,peripheral,0.2,27,0.0718135571526902,"0 отправителей, 1 получателей",0,1,0.0,145000.0,0,1,0.0,145000.0,0,3,0.0002855692942172909,,0,True,False,False,0
100000008571433100,peripheral,0.2,38,0.10481300662344419,"2 отправителей, 2 получателей",2,2,350000.0,1434000.0,2,2,350000.0,1434000.0,2,3,0.0016264807087207904,4.097142857142857,0,True,False,False,0
100000008575624100,peripheral,0.2,57,0.07111940251838461,"0 отправителей, 3 получателей",0,3,0.0,89500.0,0,3,0.0,89500.0,0,5,0.0002855692942172909,,0,True,False,False,0
100000008601794100,peripheral,0.2,21,0.09958245764927132,"2 отправителей, 1 получателей",2,1,494400.0,871400.0,2,1,494400.0,871400.0,8,13,0.002367779758018107,1.7625404530744337,0,True,False,False,0
100000008637537100,peripheral,0.2,67,0.1259139760010105,"3 отправителей, 3 получателей",3,3,619890.0,2351495.0,3,3,619890.0,2351495.0,22,30,0.0008287331534345293,3.793406894771653,0,True,False,False,0
100000008650785100,peripheral,0.2,22,0.08515304650502516,"2 отправителей, 2 получателей",2,2,92000.0,120120.0,2,2,92000.0,120120.0,2,2,0.0006125210138081811,1.3056521739130436,0,True,False,False,0
100000008654653100,peripheral,0.2,22,0.0706753936982432,"0 отправителей, 1 получателей",0,1,0.0,54000.0,0,1,0.0,54000.0,0,1,0.0002855692942172909,,0,True,False,False,0
100000008659445100,peripheral,0.2,33,0.10142789015346856,"3 отправителей, 4 получателей",3,4,138490.0,875150.0,3,4,138490.0,875150.0,7,18,0.0024238038911821246,6.319228825185934,0,True,False,False,0
100000008669037100,peripheral,0.2,23,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000008673001100,terminal,0.1971463072032332,35,0.07625179077778826,"вход 80,000, выход 0",1,0,80000.0,0.0,1,0,80000.0,0.0,1,0,0.0004689783107025115,0.0,0,True,False,False,0
100000008680731100,distributor,0.45,42,0.17581510117772814,27 получателей,0,27,0.0,1464354.0,0,27,0.0,1464354.0,0,28,0.0002855692942172909,,0,True,False,False,0
100000008701222100,peripheral,0.2,24,0.06999999999999994,"0 отправителей, 0 получателей",0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0002855692942172909,,0,True,False,False,0
100000008738325100,peripheral,0.2,35,0.07738253517362824,"1 отправителей, 1 получателей",1,1,36550.0,54000.0,1,1,36550.0,54000.0,1,1,0.0005285862410602082,1.4774281805745555,0,True,False,False,0
100000003134937100,terminal,0.02534808644865571,22,0.015250480249254055,"вход 10,286, выход 0",1,0,10286.0,0.0,1,0,10286.0,0.0,1,0,0.000286675224915866,0.0,1,False,False,False,0
100000005074393100,peripheral,0.2,56,0.11061567763875686,"4 отправителей, 6 получателей",4,6,563026.0,685500.0,4,6,563026.0,685500.0,5,10,0.0010600834163353942,1.2175281425724567,1,False,False,False,0
100000001924185100,terminal,0.37211365484610265,34,0.14462838009307538,"вход 151,000, выход 0",2,0,151000.0,0.0,2,0,151000.0,0.0,2,0,0.0003102198760278653,0.0,1,False,False,False,0
100000004070318100,peripheral,0.2,52,0.10449436629935527,"4 отправителей, 19 получателей",4,19,207246.55,551860.0,4,19,207246.55,551860.0,6,37,0.00031412234761755547,2.662818753798314,1,False,False,False,0
100000005807278100,terminal,0.02066339732373888,37,0.013587062695896861,"вход 8,385, выход 0",1,0,8385.0,0.0,1,0,8385.0,0.0,1,0,0.0002929553322377627,0.0,1,False,False,False,0
100000003377795100,terminal,0.017250301880282905,30,0.012375156693056399,"вход 7,000, выход 0",1,0,7000.0,0.0,1,0,7000.0,0.0,1,0,0.00028597068988854644,0.0,1,False,False,False,0
100000004330371100,peripheral,0.2,22,0.0869382371223892,"2 отправителей, 2 получателей",2,2,264171.0,90681.0,2,2,264171.0,90681.0,12,6,0.00125427193015661,0.3432662934235779,1,False,False,False,0
100000008165763100,consolidator,0.625,4,0.34293865569971826,15 отправителей,15,17,1165815.0,1267858.0,15,17,1165815.0,1267858.0,26,17,0.0009102399259160802,1.087529324978663,1,False,False,False,0
100000001684867100,terminal,0.07528524606323468,22,0.032981933853267836,"вход 30,550, выход 0",1,0,30550.0,0.0,1,0,30550.0,0.0,1,0,0.00028885397075253017,0.0,1,False,False,False,0
100000003900547100,terminal,0.05840459350895783,22,0.02698803051791971,"вход 23,700, выход 0",1,0,23700.0,0.0,1,0,23700.0,0.0,1,0,0.00028811747208587257,0.0,1,False,False,False,0
100000006656003100,peripheral,0.2,47,0.076612711430538,"1 отправителей, 1 получателей",1,1,20000.0,9000.0,1,1,20000.0,9000.0,1,1,0.0002897670599476741,0.45,1,False,False,False,0
100000008237827100,terminal,0.09857561793045665,4,0.04125177041127881,"вход 40,001, выход 0",1,0,40001.0,0.0,1,0,40001.0,0.0,1,0,0.00029357895180421055,0.0,1,False,False,False,0
100000003014659100,terminal,0.6900120752113162,34,0.25125626772225906,"вход 280,000, выход 0",1,0,280000.0,0.0,1,0,280000.0,0.0,1,0,0.0003280369433880595,0.0,1,False,False,False,0
100000007939160100,terminal,1.0,1,0.36637215037015325,"вход 795,000, выход 14,300",1,2,795000.0,14300.0,1,2,795000.0,14300.0,2,2,0.0006653456234025181,0.017987421383647798,1,False,False,False,0
100000007274584100,terminal,0.09364449592153577,4,0.03950085061944937,"вход 38,000, выход 0",1,0,38000.0,0.0,1,0,38000.0,0.0,1,0,0.0002931782787002525,0.0,1,False,False,False,0
100000001524952100,terminal,0.2558145838980754,52,0.09708344869087335,"вход 103,807, выход 0",1,0,103807.0,0.0,1,0,103807.0,0.0,1,0,0.00030504892931036134,0.0,1,False,False,False,0
100000003131693100,terminal,0.8705906996229577,4,0.31537528300755896,"вход 353,277, выход 0",1,0,353277.0,0.0,1,0,353277.0,0.0,1,0,0.0003563082208274809,0.0,1,False,False,False,0
100000008383405100,terminal,0.06160822100101038,44,0.028125559618058772,"вход 25,000, выход 0",1,0,25000.0,0.0,1,0,25000.0,0.0,2,0,0.0003060252661737654,0.0,1,False,False,False,0
100000008736173100,terminal,0.0765420537716553,47,0.03342819526947624,"вход 31,060, выход 0",1,0,31060.0,0.0,1,0,31060.0,0.0,1,0,0.000292088424396576,0.0,1,False,False,False,0
100000002861485100,terminal,0.07226151457650509,22,0.03190828138721351,"вход 29,323, выход 0",1,0,29323.0,0.0,1,0,29323.0,0.0,1,0,0.00028872204610085294,0.0,1,False,False,False,0
100000008745474100,terminal,0.0999507134231992,47,0.041740032901953876,"вход 40,559, выход 0",1,0,40559.0,0.0,1,0,40559.0,0.0,1,0,0.0002940821532302215,0.0,1,False,False,False,0
100000008691330100,terminal,0.052835210330466495,47,0.025010479928447193,"вход 21,440, выход 0",1,0,21440.0,0.0,1,0,21440.0,0.0,1,0,0.0002900692990802617,0.0,1,False,False,False,0
100000007639767100,peripheral,0.2,25,0.10642112006123562,"4 отправителей, 10 получателей",4,10,90913.0,822244.0,4,10,90913.0,822244.0,4,13,0.000301440039227222,9.044295095310902,1,False,False,False,0
100000002921047100,peripheral,0.2,30,0.08876615289495829,"2 отправителей, 1 получателей",2,1,338000.0,163000.02,2,1,338000.0,163000.02,2,1,0.00031704809387447845,0.48224857988165676,1,False,False,False,0
100000004783447100,terminal,0.06456541560905887,47,0.0291755864797256,"вход 26,200, выход 0",1,0,26200.0,0.0,1,0,26200.0,0.0,1,0,0.0002910683673240929,0.0,1,False,False,False,0
100000008696919100,terminal,0.07872298479509106,47,0.03420259007995552,"вход 31,945, выход 0",1,0,31945.0,0.0,1,0,31945.0,0.0,1,0,0.00029227417553014546,0.0,1,False,False,False,0
100000008736940100,peripheral,0.2,33,0.09666949140353058,"3 отправителей, 3 получателей",3,3,451090.0,182100.0,3,3,451090.0,182100.0,13,6,0.0024141567490764664,0.40368884258130305,1,False,False,False,0
100000005940652100,terminal,0.020688040612139285,67,0.013595812919744083,"вход 8,395, выход 0",1,0,8395.0,0.0,1,0,8395.0,0.0,1,0,0.00028808836221548404,0.0,1,False,False,False,0
100000004180097100,peripheral,0.2,52,0.09065928795577083,"3 отправителей, 3 получателей",3,3,104854.0,47800.0,3,3,104854.0,47800.0,5,7,0.0008565318930578581,0.4558719743643542,1,False,False,False,0
100000005539201100,peripheral,0.2,22,0.07713181402409149,"1 отправителей, 1 получателей",1,1,45504.0,25000.0,1,1,45504.0,25000.0,1,1,0.0002904617957249677,0.5494022503516175,1,False,False,False,0
100000005620225100,terminal,0.12283609748884892,52,0.056116068281259576,"вход 49,846, выход 0",2,0,49845.66,0.0,2,0,49845.66,0.0,2,0,0.000296236243145001,0.0,1,False,False,False,0
100000004388353100,terminal,0.15515414376894454,34,0.06759140934211934,"вход 62,960, выход 0",2,0,62960.0,0.0,2,0,62960.0,0.0,2,0,0.00034075907407916386,0.0,1,False,False,False,0
100000007442518100,peripheral,0.2,48,0.16291093068417792,"5 отправителей, 9 получателей",5,9,510000.0,4419999.0,5,9,510000.0,4419999.0,8,12,0.0006487732246506228,8.666664705882352,1,False,False,False,0
100000000267734100,peripheral,0.2,30,0.08827836830719234,"2 отправителей, 7 получателей",2,7,180000.0,282000.0,2,7,180000.0,282000.0,4,8,0.0005373190777888428,1.5666666666666667,1,False,False,False,0
100000001987030100,peripheral,0.2,22,0.08312366354387406,"2 отправителей, 1 получателей",2,1,30864.0,19000.0,2,1,30864.0,19000.0,2,1,0.0002938727535543705,0.6156039398652151,1,False,False,False,0
100000002603478100,terminal,0.05791172774094975,42,0.02681302604097524,"вход 23,500, выход 0",1,0,23500.0,0.0,1,0,23500.0,0.0,1,0,0.0002894692379814412,0.0,1,False,False,False,0
100000001380054100,peripheral,0.2,26,0.08859167593943296,"2 отправителей, 3 получателей",2,3,127050.0,360000.0,2,3,127050.0,360000.0,2,4,0.0007164305424822365,2.833530106257379,1,False,False,False,0
100000002992171100,terminal,0.03604573794327115,47,0.019048952421333795,"вход 14,627, выход 0",1,0,14627.0,0.0,1,0,14627.0,0.0,1,0,0.0002886393301842066,0.0,1,False,False,False,0
100000002781227100,transit,0.444142789453569,27,0.17299776399832315,"пропуск 1.11, связей 5",2,3,191167.62,212420.0,2,3,191167.62,212420.0,8,10,0.0023265921896669563,1.1111714421092862,1,False,False,False,0
100000008745643100,terminal,0.05005791172774095,47,0.0240243297008651,"вход 20,313, выход 0",1,0,20313.0,0.0,1,0,20313.0,0.0,1,0,0.0002898327549813546,0.0,1,False,False,False,0
100000002836736100,terminal,1.0,30,0.36886621097047817,"вход 509,000, выход 0",2,0,509000.0,0.0,2,0,509000.0,0.0,2,0,0.0004517900546889058,0.0,1,False,False,False,0
100000004188160100,peripheral,0.2,22,0.08527296640833545,"2 отправителей, 5 получателей",2,5,87862.0,133846.0,2,5,87862.0,133846.0,5,6,0.0002968274021349181,1.5233661878855478,1,False,False,False,0
100000004841728100,terminal,0.12865768008082998,47,0.05193316866158458,"вход 52,208, выход 0",1,0,52208.0,0.0,1,0,52208.0,0.0,1,0,0.00029652714187988316,0.0,1,False,False,False,0
100000001554432100,terminal,0.13287661105497917,4,0.05343120698422925,"вход 53,920, выход 0",1,0,53920.0,0.0,1,0,53920.0,0.0,1,0,0.00029636604272574585,0.0,1,False,False,False,0
100000008768896100,terminal,0.11597131521230193,47,0.0474285534250339,"вход 47,060, выход 0",1,0,47060.0,0.0,1,0,47060.0,0.0,1,0,0.0002954466369808825,0.0,1,False,False,False,0
100000008232832100,peripheral,0.2,67,0.08219096308639906,"1 отправителей, 1 получателей",1,1,337000.0,138000.0,1,1,337000.0,138000.0,2,1,0.0004942271899045276,0.4094955489614243,1,False,False,False,0
100000002864256100,terminal,0.33460656990068754,4,0.12506053939760114,"вход 135,780, выход 0",1,0,135780.0,0.0,1,0,135780.0,0.0,1,0,0.0003127573971935152,0.0,1,False,False,False,0
100000001929088100,terminal,0.9758988639444047,30,0.35901761457389936,"вход 396,010, выход 0",2,0,396010.0,0.0,2,0,396010.0,0.0,2,0,0.0003175873990634125,0.0,1,False,False,False,0
100000002794197100,terminal,0.07417629808521649,30,0.032588173780142775,"вход 30,100, выход 0",1,0,30100.0,0.0,1,0,30100.0,0.0,1,0,0.0002872952956036898,0.0,1,False,False,False,0
100000005669845100,terminal,0.0492865768008083,26,0.023750447694447004,"вход 20,000, выход 0",1,0,20000.0,0.0,1,0,20000.0,0.0,1,0,0.0003175358448925586,0.0,1,False,False,False,0
100000002211413100,terminal,0.09118016708149536,47,0.03862582823472702,"вход 37,000, выход 0",1,0,37000.0,0.0,1,0,37000.0,0.0,1,0,0.00029333516081849983,0.0,1,False,False,False,0
100000002784085100,terminal,0.492865768008083,50,0.18125447694447075,"вход 200,000, выход 0",1,0,200000.0,0.0,1,0,200000.0,0.0,1,0,0.0003070479617173764,0.0,1,False,False,False,0
100000008782421100,terminal,0.12242785677320782,47,0.04972111207300647,"вход 49,680, выход 0",1,0,49680.0,0.0,1,0,49680.0,0.0,1,0,0.00029599654429156275,0.0,1,False,False,False,0
100000003739818100,terminal,0.1411887922324355,4,0.05638265748789775,"вход 57,293, выход 0",1,0,57293.0,0.0,1,0,57293.0,0.0,1,0,0.00029704144021682556,0.0,1,False,False,False,0
100000002214570100,terminal,0.06523324872470983,47,0.029412717545985356,"вход 26,471, выход 0",1,0,26471.0,0.0,1,0,26471.0,0.0,1,0,0.0002911252470497396,0.0,1,False,False,False,0
100000006443391100,peripheral,0.2,50,0.09058629090457307,"3 отправителей, 2 получателей",3,2,86775.93,60041.71000000001,3,2,86775.93,60041.71000000001,7,6,0.0024195077535015437,0.6919166409394865,1,False,False,False,0
100000005473151100,peripheral,0.2,59,0.10682303507336145,"3 отправителей, 4 получателей",3,4,1220000.0,225000.0,3,4,1220000.0,225000.0,4,6,0.0004682674337196517,0.18442622950819673,1,False,False,False,0
100000005124479100,peripheral,0.2,52,0.08449807721250839,"2 отправителей, 2 получателей",2,2,137753.0,22000.0,2,2,137753.0,22000.0,2,2,0.0003032300539809193,0.15970614070110994,1,False,False,False,0
100000005527892100,peripheral,0.2,51,0.09841088148883448,"3 отправителей, 8 получателей",3,8,220001.0,552419.0,3,8,220001.0,552419.0,3,8,0.00031243167214621076,2.510984040981632,1,False,False,False,0
100000008028628100,terminal,0.1410187535424727,47,0.056322280943351906,"вход 57,224, выход 0",1,0,57224.0,0.0,1,0,57224.0,0.0,1,0,0.0002975799415250633,0.0,1,False,False,False,0
100000001953577100,terminal,0.03844352990463047,47,0.019900349201668645,"вход 15,600, выход 0",1,0,15600.0,0.0,1,0,15600.0,0.0,1,0,0.00028884355148698975,0.0,1,False,False,False,0
